x,y,topic_id,full_text
0.12137915540144012,-0.011627598886669737,0,"@ecosocrights,""Jul 23"",""yg terus berulang menandakan kasus2"",""Keracunan"",""sebelumnya dibiarkan. Kalau dilihat siapa pengelolanya jadi maklum kalau"",""keracunan"",""pada akhirnya jadi proyek """"bergizi"""" bg penguasa, keluarga dan kroni yg dibungkus dan dikasih label """"utk anak2 Indonesia""""."",""BBC News Indonesia"",""@BBCIndonesia"",""Jul 22"","""",""5"",""MBG"","""""
0.2748638877218547,0.15297620909388762,1,"@ORINEWS_,""Jul 25"",""Kembali Terjadi,"",""Keracunan"","""",""MBG"",""Coreng Program Baik Pemerintah"",""Kembali Terjadi, Keracunan MBG Coreng Program Baik Pemerintah"",""Aparat penegak hukum didesak untuk mengusut tuntas dugaan kelalaian penyedia makanan MBG (Makan Bergizi Gratis) yang mengakibatkan 215 siswa di Nusa"","""","""","""","""","""""
0.03534610134019783,-0.000764872037541968,0,"@rezathowiii,""Jun 2"",""Take down deh program"",""MBG"",""ini. Mending alihin ke yang bermanfaat. Masih banyak yang butuh duitnya buat program mencerdaskan bangsa. Daripada"",""keracunan"",""terus."","""","""","""","""","""","""","""""
0.13102532842824038,0.15273073300883214,1,"Ya Rabb ini kenapa pada halu sih?? makan,""MBG"",""kagak tapi"",""keracunan"","""",""https://x.com/KangManto123"",""@KangManto123"","""""
0.03841189731966333,-0.01637837426868729,0,"Andaikata 5000 rupiah full masuk dapur pun belum tentu,""MBG"",""nol"",""keracunan"",""ada. Ya karena dari sononya pada jahat."","""","""","""""
0.08961922437289327,-0.12071595802028683,2,"@tawonodenk,""Sep 25"",""Kalo emang smua berita kekacauan buat pengalihan issue atau apaaaalah,"
0.07384849748462885,-0.09821482622430229,2,"Ponakanku masih balita. Saking sering denger berita,""keracunan"",""sampe bisa komen."",""MBG"","""","""","""",""1"""
0.03763078309351144,-0.016959093158821076,0,"@e_salfa,""Feb 20"",""“Kita on the right track” ini landasannya apa ya? Yang dimaksud right track ini apakah termasuk uji coba (tes) ombak dari kebijakannya? Yang sampe meninggal itu krn antre gas, yang sampe kena phk krn efisiensi, yg smpe"",""keracunan"",""krn"",""mbg"",""?"",""Maudy Asmara"",""@Mdy_Asmara1701"",""Feb 19"","""","""","""",""Hopeless"""
0.04398566747742399,0.00024852291925758785,0,"@julehaa2829,""Aug 14"",""Kmrin ponakan komplen klo"",""mbg"",""nya gak pernah enak"
0.06694243717438575,0.002318080205684814,0,"@calonjemaahhaji,""Sep 22"",""My niece"",""keracunan"","""",""mbg"",""pas menu burger"","""","""","""","""","""","""","""""
0.10745250654580475,-0.055576081181427886,0,"@rbbyjeni,""Jul 25"",""sebenernya bagus, cuma distribusi  dapur dapur, olahan nya itu masih ada aja yg"",""MBG"","". BGN harus nya byk byk evaluasi apalagi ini"",""keracunan"",""gak sekali duakali, sadar diri dah ketua BGN (mengundur diri misalnya)"","""","""","""","""","""",""keracunan"","""""
0.1433738438078818,0.14046785704879927,1,"Pinter anaknya, mending ga makan,""MBG"",""daripada dapet risiko"",""keracunan"","""",""https://x.com/salam4jari"",""@salam4jari"","""""
0.08314159206507972,0.028956750450130943,1,"@karimakayyim,""Apr 22"",""karena"",""Keracunan"",""bakal kejadian terus. Lama2 kita jadi terbiasa. Sementara selain racun ini, ada yg lebih beracun juga yaitu potensi korup yg gede. Tapi kita jg udah terbiasa sama itu. Capek gak sih lo"",""MBG"","""",""CNN Indonesia"",""@CNNIndonesia"",""Apr 22"","""",""6K"","""","""""
0.07560692285846189,-0.03329420986234135,0,"@me_qanita,""Sep 4"","""",""Keracunan"",""massal? HOAX!"",""MBG"",""Semua"","""","""","""","""","""","""",""udah dicek tim Dokkes"""
0.10439268044825183,-0.05079809724566808,4,"@speakyourflaws,""Sep 4"",""di daerah gue 300 org"",""keracunan"",""gegara"",""mbg"",""ini"",""txtdrimedia"",""@txtdrimedia"",""Sep 4"",""https://pbs.twimg.com/media/Gz-7qP5aoAEg4l4?format=jpg&name=small"","""","""","""""
0.10677972609436162,-0.04809207837125892,3,"Pantesan Anggota dHewan Gak Ada Yang Protes Walopun Sudah Ribuan Korban"",""Keracunan"",""Proyek"","""","""","""","""",""39"",""MBG"",""!!!"
0.08571671458160499,-0.054502484964048525,0,Rakyat dibunuh pemerintah
0.24696481744276094,-0.07316471989010996,4,"@DimWolstenholme,""Feb 20"",""Berita anak"",""keracunan"",""krn"",""MBG"",""terus bertambah.  Ini pemerintah emg  gila program asal2an harus ada yg tanggung jawab ini masa rakyat Jd korban dan harus terima gitu aja karena """"gratis"""""","""","""","""",""https://pbs.twimg.com/media/GkMOP41bUAA0J0W?format=jpg&name=900x900"","""","""","""""
0.06027429277742203,0.009195374508590336,0,"@aminoto7,""Aug 27"",""Laporan yg"",""keracunan"","""",""MBG"",""dapet gak? Yg menunya pake frozen food (Kagak sehat) ?"","""","""","""","""","""","""","""""
0.06845107245890643,-0.082879024784809,2,"@mezhro,""Aug 31"",""kannn, kebanyakan jg"",""keracunan"",""makanya dia ogah ogah an anjir hari ini"",""mbg"",""nya di undur cz ada demo"","""","""","""","""","""","""","""""
0.10862237903502457,-0.014618982531476985,5,"Liat konten juju makanan di India pada jorok semua, mual bgt liatnya, terus ini malah bawa ahli gizi dri India?

Indonesia kekurangan ahli gizi yg bener bener kompeten kh?,""keracunan"",""Gini caranya yg ada semua org mati"",""MBG"","", mbok ya kalau kerjasama itu sama negara yg maju kek"","""","""",""1"""
0.09835035862138618,-0.03349081063506458,3,"@trinugroho162,""Sep 26"",""Moga semua anak-anaknya sampai tujuh keturunan dari yang terlibat"",""MBG"",""mendapatkan balasan setimpal karena berjatuhan korban"",""keracunan"",""..."","""","""","""","""",""3"","""","""""
0.13506752320308546,0.10695034791207882,1,"Oi zulhas, anak kecil di keluarga besar lu makan,""MBG"",""gak? Kok ga ada kabar"",""keracunan"","", soalnya ga layak kan"",""https://x.com/tempodotco"",""@tempodotco"","""""
0.03644535182519734,-0.008721556666071445,0,"Wtf sekarang,""MBG"",""harus bayar untuk"",""keracunan"","""",""https://x.com/KangManto123"",""@KangManto123"","""""
0.057574061308180824,0.0007776220622709204,0,"@SCRILLMINATE,""Jun 21"",""kek buka warung"",""Mbg"",""perkara di kasih realfood ada yang korup , ada yang"",""keracunan"","", mang yang bener di kasih jajanan aja pikirnya begitu"","""","""","""","""","""","""","""""
0.09269590505589034,-0.06693367556994881,0,"Coba sediain testernya dan pak zulhas nyobain. Bisa dimakan betul karena Efeknya memang tidak instan kaya kasus,""keracunan"","""",""MBG"","""",""https://x.com/KangManto123"",""@KangManto123"","""""
0.047643677215197765,-0.014654343774597602,0,"Disaat banyak rakyat tak mampu dan tak bs urus bpjs hendak cekup (bukan berobat) dimana kemenkes ?"","""","""","""","""","""","""","""""
0.1179277550616069,-0.062275718874683264,0,"@Kellyclan211,""Sep 24"",""ga bisa salahin vendor. dalam dapur"",""MBG"",""itu ada 3 orang BGN didalam. admin. kepala dapur sama ahli gizi. skrg kalo sampe ada"",""keracunan"","". kerja tuh pengawas dari BGN itu ngapain"","""","""","""","""","""","""","""""
0.06112003327555089,-0.024043340017844146,0,"@SBaigin,""Sep 26"",""Tak bisa dibilang wajar, tetap di usut agar kelalaian TIDAK berlanjut terus, ini program yang bagus tapi dicederai oleh oknum yg lalai menyiapkan kebutuhan"",""MBG"","", ada Apa dg semua ini, kami mendukung program"",""MBG"",""tetapi tidak ada"","""","""","""","""","""",""keracunan"",""."""
0.18005313513904722,-0.015871260383456914,2,"@acitradelita,""May 12"",""Pak"",""MBG"",""gimana kalo bapak tiap hari juga makan siangnya menu"",""keracunan"",""? Biar bapak bisa nilai dan ngerasain sendiri apa benar seperti yang bapak bilang tingkat keberhasilannya 99,99% dan yang"","""","""","""","""",""5"","""",""itu karena """"perutnya ga enak aja""""? *bicara dengan nada rendah*"""
0.007771984409122983,0.0015844347035808897,0,"* Dengan"",""MBG"","","",""keracunan"","".. Boro2 Tawuran,Mencret di Puskesmas ia."
0.1582002580004182,-0.10169487071480847,0,"@PUTRY_NUSANTARA,""Sep 26"",""Sekarang ibu² bersuara dan muncul desakan"",""MBG"",""di stop karena kasus"",""keracunan"","", ternyata pejabat BGN didominasi purnawirawan TNI bukan dokter/ahli gizi .... membagongkan sekalee"","""","""","""","""",""1"","""","""""
0.10441901522270718,-0.03707207716481491,4,"@nurlailaeksa,""May 9"",""Bukannya apa-apa yak, tapi gimana yak ini aja yg"",""keracunan"",""udah berapa, bayangin kalau belum ada perbaikan trus ngasih"",""mbg"",""ke ibu hamil apaga wassalam"",""Jejak digital."",""@ARSIPAJA"",""May 8"",""https://pbs.twimg.com/media/GqYSyKLboAAMc4r?format=jpg&name=small"","""","""","""""
0.0762325616848694,-0.051394177000182714,0,"Pemerintah benahi masalah,""keracunan"",""program"",""MBG"","""","""","""","""""
0.008965745170711076,0.0019395381428950515,0,"@Ksshtacrla,""Sep 26"",""*Siswa"",""keracunan"",""karena"",""MBG"",""lauk daging hiu"
0.06965820638167652,-0.01817060094430154,0,"@Cenderamantra,""Jan 18"",""Nasi box yang biasa disediain buat lu apa iya isinya sama kaya yang dibilang gaenak sama tuh murid, apa iya sama bisa bikin"",""keracunan"",""kaya murid di sebuah sekolah daerah? Apa iya budgetnya sama per nasi kotak"",""mbg"",""sama nasi kotak buatmu? Kali ini gak setuju sama lu"",""Jejak digital."",""@ARSIPAJA"",""Jan 17"","""","""","""","""""
0.04326440948357793,-0.0075782567361714,0,"@lit83827324,""Sep 9"",""Ni program pas masih di tahap “rencana” tuh kek legit yak. Tp pas pelaksanaan nyatanya byk problem ga terduga, slh satunya"",""keracunan"","". Smpe ada sekolah yg nolak dpt"",""MBG"",""dan nurunin “trust” para siswa buat mengkonsumsi makanannya."","""","""","""","""","""","""","""""
0.033805936471397596,-0.010578938802322262,0,"Itu tampaknya ulat eri (Samia ricini), jenis yang bisa dikonsumsi dan tinggi protein seperti klarifikasi SPPG di program,""MBG"",""Bangkalan. Tapi, jika tidak dibersihkan benar, risiko"",""keracunan"","""",""https://x.com/VIP_IT_DC_Terus"",""@VIP_IT_DC_Terus"","""""
0.019508461996251274,-0.010027894517317637,0,"Coba cek gambar, lebih mudah sih"",""keracunan"",""Maksudku adalah...kenapa lebih banyak yang itu, gitu loh?"
0.0343117627066822,-0.015797124442225596,0,Usut siapa yg bersalah & bertg jwb
0.02262449594888999,-0.007345065942021141,0,"Yg masak,""MBG"",""ini nggak ngerasa berdosa kah?"
0.013775006909851801,-0.004099545941054142,0,ga heran si ada yg doain ampe go the hell bla bla Ya EMANG SENGESELIN ITU SE EGOIS ITU
0.0972916123674162,0.035556489722827586,5,"Dg bubuk RAGI utk tapai atau tempe, di taburi di makanan, bisa sebabkan"",""keracunan"",""diare."
0.010649981161756382,0.0025909837546290284,0,"Mana yg lebih bahaya jajan sembarangan terus tipes atau"",""MBG"",""tapi"",""keracunan"","".."","""","""","""","""","""","""","""""
0.15723747522599224,-0.12212418084417444,0,"@croixsanct,""May 2"",""Apa pertanggungjawaban negara atas kasus kanjuruhan, kasus gagal ginjal akut tahun 2023 lalu, dan kasus siswa dan siswi"",""keracunan"",""akibat proyek"",""MBG"",""? Ada?"","""","""","""","""",""2"","""","""""
0.027721920544379566,-0.004522918456020411,0,"@SAPARTAMPOE,""Aug 25"",""Tanya Guru Coba bahasa inggrisnya"",""keracunan"",""apa ya?"",""Keracunan"",""penyebabnya bakteri apa ya?"
0.057205284762473135,-0.020743411530856914,0,"@nastarsbijieee,""Mar 22"",""Sabar2 yaa pak punya junjungan yg jelas trouble maker tapi msih bisa salahin yg lain. belon setahun ngejabat kok bisa²nya semuanya berantakan. Ekonomi menurun, ikn mangkrak,"",""mbg"",""bnyk"",""keracunan"",""plus kualitas parah. padahal anggaran yg udah keluar jauh lebih banyak ya. Kok bisa ya?"","""","""","""","""","""","""","""""
0.051301670953375685,-0.02870639142703365,0,"@marshucan,""May 8"",""anak"",""keracunan"","""",""mbg"",""yang dia sebut sebut cuma 0,005% itu dia fikir gada nyawa nya kah pak?"","""","""","""","""","""","""","""""
0.11941410604607623,-0.10782875038900482,0,"@nbayu5934,""Sep 18"",""KLO menurut"",""keracunan"",""dari berbagai macam kasus"",""MBG"","""","""","""","""","""","""",""keracunan"",""kan diberita banyak kita dengar didaerah banyak yg"""
0.3869494162644927,0.553623167370175,1,"@HalomoanHa91790,""May 15"",""Kualat karena"",""MBG"",""(Makan Beracun Gratis)."
0.12106270019849806,-0.07764827486177472,0,"@DenasIdn1,""Apr 24"",""Hah Pa Prabowo blm thu kasus penggelapan duit"",""MBG"",""di Tebet ? Di jantung kota ini, gmna yg jauh dri ibu kota ya ?"
0.06290774798906894,0.013442360406245,0,"@Quirose3,""Sep 23"",""Dajjal... keteledoran lu bilang hanya??? Coba"",""MBG"",""kirim lsg ke dia suruh dia icip2,jgn kasih tahu yg masak. Biar botak kampret ini jg ngerasai"","""",""n keracunan"","""","""","""","""","""","""","""""
0.04331613132839093,-0.008988827356656244,0,"Pemberantasan korupsi bare minimum"",""Mbg"",""output"",""keracunan"",""alias kata kata yang sering dia kirim ke lawan kampanye nya (omon omon)"","""","""","""","""","""","""","""""
0.047142751711114025,-0.011467307918350251,0,"@kitxuneee,""Sep 23"",""liat anak anak yg"",""keracunan"","""",""mbg"",""kasian bgt anjir sampe teriak2 sakit para bgt"","""","""","""","""","""","""","""""
0.10692559769558777,-0.05522323246264765,3,"Ribuan korban"",""keracunan"",""berjatuhan lalu dengan entengnya kau bilang itu sabotase.."
0.11552447425561331,-0.055448489246616994,0,"@RidNgemil,""Aug 29"",""Percaya sama omon2 gombalan doang. Koruptor aja lo kasih bintang mahaputra. Antek jokowi lo manja dgn jabatan semua."",""MBG"",""kasus"",""keracunan"",""di mana2, belum lagi korupsinya. Hukum dijadiin mainan penguasa, rakyat dikejar2 pajak. Kapolri yg gagal masih lu pake. Percaya apanya wo?"","""","""","""","""",""28"","""","""""
0.04626140653918301,-0.024609463501910518,0,"@gamafirst1,""Apr 24"",""Kejadian"",""keracunan"",""tentu adalah musibah... Tidak ada yg mau terjadi.. Akan diusut sampai tuntas penyebabnya.."
0.0828984315535365,0.01672028338663027,5,"@indahsuryani,""Sep 18"",""Ya Allah, aku taunya"",""keracunan"",""makanan (yang bukan diracun) ya diare, muntah..."
0.0064068651534260656,-0.002290360068242451,0,"Hahaha... sampeyan bukan bagian dari 0,0017%,"""","""","""","""",""https://x.com/kenhans03"",""@kenhans03"","""""
0.11156196770869281,-0.057909449160185526,3,"Maaf Kepala BGN Usai Cucu Mahfud Md Jadi Korban,""Keracunan"","""",""MBG"","""","""","""","""""
0.0469613284567232,-0.011459782136909874,0,"Kan! Jangankan bocil dari keluarga rakyat biasa, bahkan cucu Prof.,""keracunan"",""aja"",""MBG"","". Awas aja kalau ada kaum Terwo (ternak"",""https://x.com/tempodotco"",""@tempodotco"","""""
0.18548098266689553,0.15614568187145017,1,"@m3haeses4t,""Sep 23"",""Anak para pejabat pada makan"",""mbg"",""gak sih, bukan apa-apa, dia gak mikir bisa aja hal lel gini ("",""keracunan"","") nimpa keluarga dia sendiri."","""","""","""","""","""","""","""""
0.059028989477715885,-0.02391878324178128,0,"@123ardhan,""Sep 26"",""gak mutu. Kok bisa masak sampai berracun. Ya"",""MBG"",""semua"",""keracunan"","""","""","""","""","""","""","""","""""
0.006510863724491728,-0.003734468003789639,0,"Program asbun, seng sakno rakyate. Btw ndek kunu opo enek seng pernah,""keracunan"","""",""mbg"","""",""https://x.com/ronacamelia"",""@ronacamelia"","""""
0.08356742851582859,-0.0303726266371819,0,"@Rian080815,""Sep 27"",""Umur segitu emang lagi lucu lucunya. Tapi masalah"",""keracunan"",""siswa yg menyantap"",""MBG"",""gak lucu pak. Logika nya aja pak, masa cuma gara² gak cuci tangan sampe ribuan siswa"","""","""","""","""","""",""keracunan"",""?"""
0.10281723503460465,-0.06119513550022293,3,"@flownthorn,""Sep 19"",""berapa total korban"",""keracunan"","""",""MBG"",""hingga september 2025?"","""","""","""","""","""","""","""""
0.024340769325477248,-0.0037284525087425712,0,"@kta_dan60917,""Sep 24"",""Program"",""MbG"",""ini sgt membawa kemudharatan , banyak pelajar yg"",""keracunan"","""","""","""","""","""","""","""","""""
0.04243809744205566,-0.016611474700963837,0,"@DadiNurFauzi1,""Aug 22"",""Paket"",""MBG"",""aja biar merakyat cuma 10rebu"
0.03594074559994044,-0.00967437311244833,0,"@Kartika4567,""May 24"",""Pajak dibayar tetapi sebagian besar buat"",""MBG"",""yang akhirnya malah pada"",""keracunan"",""Awokawokawok"","""","""","""","""","""","""","""""
0.11428711700189749,-0.0018041738742874994,5,"@Shinsstudio,""Sep 24"",""Lagi rame"",""keracunan"","""",""MBG"",""di Jabar yg bener2 sampe ratusan anak dari berbagai umur.... Tiba2 lewat di FYP Douyin ttg makanan basi juga di bbrp sklh di Shanghai."
0.1223215349936883,-0.09457734161986557,0,"@ddkhrisna,""Aug 28"",""Kalau dari awal berjalannya"",""mbg"",""banyak kasus"",""keracunan"","", saya rasa mereka tidak mendengarkan ahli gizi."","""","""","""","""","""","""","""""
0.017836447872559148,-0.009807296721383117,0,"SPPG wajib memiliki SLHS bukan solusi efektif untuk menangani,""keracunan"","""",""MBG"","". Mereka punya pengalaman."","""","""",""2"""
0.11170103847833876,-0.1268656611042026,2,"Untuk gak ngambil vc hari ini, Gilak di gawean sibuk banget gara gara,""keracunan"","""",""mbg"","""","""","""","""""
0.11882843075106188,-0.11479938878497498,3,",""Keracunan"",""yang ketiga kalinya di Kab.Bandung Barat hari ini ambulan masih lalu Lalang... Semoga korban tidak nambah lagi"",""MBG"","""","""","""","""""
0.17250036168192406,0.06435025447783496,1,"@aublanchee,""Sep 11"",""jajanan kue subuh, ada bbrp macam yg dibeli tp br makan martabak telurnya doank dr situ trauma bngt makan martabak telur yg di tukang kue pagi."",""Keracunan"",""Meanwhile pemerintah kita yg tolol itu nganggep enteng anak2 korban"",""keracu"",""nan MBG F U."","""","""","""","""","""","""","""""
0.12579656046970245,-0.07958713933855503,3,"@okidookiooo,""Sep 23"",""Aku herannya knp ga ada ortu yg protes ya.. atau aku yg blm tau kalo mreka uda protes... Krn beneran senyap beritanya. Yang ramai cuma berita"",""keracunan"","""",""MBG"","", tp kaya efeknya selain ke korban lgs ga ada kaya protes orang tua atau protes sekolahnya gt"",""Bareng Warga - #BebaskanKawanKami"",""@barengwarga"",""Sep 22"",""https://pbs.twimg.com/amplify_video_thumb/1970061254812426240/img/WCT3mbylFJzanSR5.jpg"","""","""","""""
0.09512911538146783,-0.020940149086070736,0,"itu ide dan janji KALIAN dijalankan dengan Uang Rakyat, bagi-bagi Proyek Dapur,""MBG"",""Pakai Uang Rakyat. Dari Kepala, Pengawas, sampai Pegawai dibawah digaji Pakai Uang Rakyat. Tapi saat anak-anak"",""MBG"","""",""https://x.com/Mdy_Asmara1701"",""@Mdy_Asmara1701"","""""
0.018152822582526672,-0.007528896459132623,0,"Hobi doang pidato, eksekusi nol!"
0.12118046340303726,0.031041294152908364,5,"@Andiantono72896,""Jun 16"",""anjay"",""keracunan"",""makanan gak dicover ke rs, kalo ada case"",""keracunan"","""","""","""","""","""","""",""MBG"",""amsyong dong wkwkkw"""
0.14767872948386424,0.15899153951357603,1,"Lebih baik demo sekolah gratis"","""","""","""","""","""","""","""""
0.23467170490806843,0.22951752469831538,5,"@D2gh_arief,""Sep 4"",""Namanya aja"",""MBG"",""= MAKANAN BERGIZI GRATIS. Bukan MG = MAKANAN GRATIS, dari situ aja beda boss"
0.02636287741073373,-0.0156796256071297,0,"@HenryS75761541,""Apr 22"",""Bukan hanya penyantap"",""MBG"",""saja yang"",""keracunan"","", tersiar info bhwa penyedia dan pemasok"","""","""","""","""","""",""MBG"",""pun mulai ada yan"""
0.13399604033119716,-0.09294944269794297,0,"@cchiatou,""Apr 25"",""Program"",""MBG"",""banyak kasus"",""keracunan"",""gw jadi curiga ada pihak yang sengaja mau bikin program ini hancur buktinya pada getol banget pengen"","""","""","""","""",""2"",""MBG"",""dihentikan karena tau itu salah satu bikin pak prabowo makin unggul"""
0.023895895744843416,-0.01615379738660234,0,"@zeemsalabim,""Sep 21"",""lewat konten"",""keracunan"","""",""MBG"",""smpe ada yang kejang literally anak SMA KEJANG2 GUE GA TEGA BANGET YA ALLAH"","""","""","""","""",""1"","""","""""
0.1304146231131826,-0.09128045427500636,2,"Kan kata gw juga apa, kmrn udah banyak yg,""keracunan"",""di sekolah lain trs gw ngerasa kalo bakal ada yg"",""keracunan"",""juga disini, eh bener aja kan.. Bukannya ngedo'ain ya tapi emang dari kapan hari juga menunya kaya gak layak dan porsinya juga sedikit banget, dan sekarang kejadian."","""","""","""""
0.06155504078631327,-0.03319362021934554,0,"@dkygs0o,""Sep 18"",""yg teranjing di aplikasi kandang monyet masih aja pada bilang """"jgn nyalahin presiden, emg presiden yg masak"""" persis divideo anak yg"",""keracunan"","""",""mbg"",""sampe kejang, tolol bgt najis cuihhh"","""","""","""","""","""","""","""""
0.06604484144427708,-0.01013147260429221,0,"@Dinyanyankha,""Sep 22"",""Abis dapet"",""mbg"",""apa gimana bisa k"","""",""eracunan"","""","""","""","""","""","""","""""
0.052760130771011604,-0.019704873880804077,0,"@Bentir16,""Sep 20"",""Bukankah"",""MBG"",""ini buat UMKM? Kenapa jadi rebutan anggota DPR dan pajabat2 di daerah? Omon-omon aja nih. Anggaran jd bocor dimana-mana, siswa pada"",""keracunan"",""lagi. Hadeuh. Yg bener aja nih rezim. Berlanjut memang rezim penuh kebohongan ini. Gak ada yg bisa dipercaya."","""","""","""","""","""","""","""""
0.04306573454914221,-0.016013220536649143,0,"dan adanya"",""keracunan"",""juga bukan berarti bisa di generalisir kalo semua penyedia"",""MBG"",""itu ngaco krn ya ada yg gpp"
0.0664080672898324,0.0014273442355733263,5,2.Anggaran paling mahal namun makanannya basi dan ada belatungnya
0.10019466600113208,-0.0418928514027878,3,"@xiefangirl,""Sep 16"",""Kalo"",""keracunan"",""trs kagak nemu solusi sampe akhirnya d word. Trs gimana pak? Bisa2 itu kaga diberitain t anak yg d word gegara korban"",""mbg"","". Ini beliau pernah nyadar ga sih berapa banyak dosa nyaa"",""intinyadeh"",""@intinyadeh"",""Sep 16"","""","""","""","""""
0.07852360062712356,-0.036356433720238474,0,"@alisiasy_,""Sep 23"",""75 siswa"",""keracunan"",""massal sampai ditetapkan KLB, program"",""MBG"",""wajib stop dulu dan dievaluasi total. Keselamatan anak jauh lebih penting daripada sekadar jalankan program."",""Bareng Warga - #BebaskanKawanKami"",""@barengwarga"",""Sep 22"","""","""","""","""""
0.12270397237598359,-0.17770701968478464,2,"@nastweet_,""Aug 27"",""Kayaknya tiap minggu minimal sekali ada berita"",""keracunan"","""",""mbg"","""","""","""","""","""","""","""","""""
0.08136420902252314,-0.08160872928164542,2,"@teknikmeksin,""Sep 25"",""YaAllah ini gimana cara ngeberhentiin"",""MBG"","". Sumpah aing teu kaop sedih tiap liat yang"",""keracunan"","":("","""","""","""","""","""","""","""""
0.19298661449507384,0.09798897340374879,1,"@halo16447,""Sep 25"",""Pak, ada berita buruk dari tanah air mengenai program Makan Bergizi Gratis, diberitakan ada siswa yang"",""keracunan"","", memang sejak awal program"",""MBG"",""yang di usulkan Gibran dipandang kurang bijak dan memberi peluang besar bagi korupsi, apalagi banyak istri pejabat yang ikut mengelola.."","""","""","""","""","""","""","""""
0.036843269721865995,-0.01669650977642759,0,"lawak dibilang goblok sama buzzer tolol haha,,""mbg"",""emang produk gagal kok banyak yg"",""keracunan"","""",""https://x.com/DFirmansya94898"",""@DFirmansya94898"","""""
0.028737311902373146,-0.022122020320227004,0,"pray for cruelest death upon people yang anggap remeh angka,""keracunan"","""",""mbg"","""","""","""",""2"""
0.16071221337407712,-0.012907953559902671,4,"Lihat bahkan siswa cowok yang kesakitan nangis², ada yang sesak, ada yang sampe kejang. Kalo cuma makanan basi, harusnya efeknya nggak sekeras ini kan?"",""Jejak digital."",""@ARSIPAJA"",""Sep 23"",""https://pbs.twimg.com/media/G1gRhjHaoAAn0zN?format=jpg&name=small"","""",""keracunan"","""""
0.06653005004336822,-0.02230914003022087,0,"@edburgh___1993,""Apr 25"",""ngapain?"",""MBG"",""kemarin yang banyak"",""keracunan"",""gimana, pak?"",""tempo.co"",""@tempodotco"",""Apr 24"","""","""","""","""""
0.04642193125415735,-0.0242248339378397,0,"kalau ada yang gagal,seperti pernyataan prabowo ke siswa yang"",""keracunan"","""",""MBG"",""."
0.1716852425235312,-0.022076990833672788,5,"@SeEk0RtYtyD,""Sep 26"",""Kalian sama2 kena brainwash. Satu kena brainwash bahwa semua dapur itu kerjanya bener sampe bawain foto makanan proper. Satu lagi (elu) kena brainwash nganggep bahwa makanan"",""MBG"",""pada gak proper pdahal sangat banyak yg proper dan dari jutaan penerima manfaat yg"",""keracunan"",""5 ribuan"","""","""","""","""","""","""","""""
